Branch Name,Invoice Number,Invoice Date,Customer ID,NAMECUST,Address,0 - 3 days,4 - 10 days,11 - 15 days,16+ days
KHL,SKINV410-425254     ,20200630.0,41037801208,Zaman Pharmacy                                              ,Kalibari Naihati Rupsha C O:Kobir                           ,,,,5279.02
KHL,SKINV410-427087     ,20200704.0,41037848391,NEW ZAMAN PHARMACY                                          ,C O DR PARVEZ GODOWN MORE KALIBARI RUPSHA                   ,,,,5157.01
KRN,SKINV280-344777     ,20200527.0,28013144390,Abdur Razzak Hospital                                       ,"Foltola ,Dohar                                              ",,,,20029.86
KRN,SKINV280-348727     ,20200607.0,28013132308,Mama Bagine Pharmacy                                        ,"Bandura Bazar,Nowabgonj                                     ",20052.7,,,
KRN,SKINV280-354606     ,20200621.0,28013143948,Ovi Medicine Corner                                         ,"Chonderbari Mawa,Louhojang                                  ",,,11848.87,
KRN,SKINV280-357620     ,20200629.0,28013143052,Jhil Mil Hospital                                           ,"Begun Bari,Chunkutia                                        ",,,,17131.36
KRN,SKINV280-348732     ,20200607.0,28013144096,Manobkallayan Pharmacy                                      ,"College Market,Joypara Dohar                                ",14926.73,,,
KRN,SKINV280-349611     ,20200609.0,28013132030,Joypara Clinic                                              ,"Jaypara Bazar,Dohar                                         ",,,,8901.8
KRN,SKINV280-354041     ,20200620.0,28010131834,Ruhitpur General Hospital                                   ,"Ruhitpur,Keraniganj                                         ",,,,48331.58
KRN,SKINV280-345249     ,20200529.0,28013141305,Sikder Rakan Pharmacy                                       ,"New Bandura,Nawabganj                                       ",,,,39368.16
KRN,SKINV280-351656     ,20200614.0,28010121480,Rahima Begum Adhunik Hospital                               ,"Abdullahpur, Bus  Stand,Zingira                             ",,,,34335.34
KRN,SKINV280-355719     ,20200624.0,28010112088,Bhuiya Pharmacy                                             ,"Ruhitpur Bazar, Keraniganj                                  ",,,,25186.16
KRN,SKINV280-356325     ,20200626.0,28013143404,A.S Aroggo Niketon                                          ,"Golam Bazar,Zingira                                         ",,,,10026.34
KRN,SKINV280-340502     ,20200512.0,90000004509,Yasmin Daluar Diagnostic Center & Modern Hospital           ,"Shologhar Bazar,Sreenagar                                   ",,5000.56,,
KRN,SKINV280-351692     ,20200614.0,28013132329,United Medical Hall                                         ,"Paragaram Shirajpur,Nawabganj                               ",,24953.04,,
KRN,SKINV280-351712     ,20200614.0,90000000395,Sami General Hospital                                       ,"Balasur Chowrasta, Alom plaza                               ",,,,10029.6
KRN,SKINV280-353771     ,20200620.0,28013143744,Maa Pharmacy                                                ,"Khaskandi, Moddher Char,Abdullapur                          ",,,15006.86,
KRN,SKINV280-356538     ,20200626.0,28013144025,Rezaul Karim Medical Hall                                   ,"Bangla Bazar,Dohar                                          ",,,,9931.7
KRN,SKINV280-353594     ,20200619.0,28013132473,Niramoyee Pharmacy                                          ,"Moricha,Nawabganj                                           ",,,47961.72,
KRN,SKINV280-351762     ,20200615.0,90000024860,IBNSINA Hospital & Diagnostic Center                        ,"House#Maa Plaza,Kodomtoli,Keraniganj                        ",,,,10917.2
KRN,SKINV280-352167     ,20200616.0,28013132393,Tamanna Pha.Dr.Shirajul Islam                               ,"Kamorgonj,Sreenagor                                         ",,19930.04,,
KRN,SKINV280-349254     ,20200608.0,28013132909,Desh Bandhu Medical Hall                                    ,"Lowhojong,Sreenagar                                         ",9426.02,,,
KRN,SKINV280-351424     ,20200615.0,90000027083,Medilife Specialized Hospital Ltd                           ,"4,5 Mitford Road,Mitford                                    ",,,,16148.33
KRN,SKINV280-355409     ,20200623.0,90000016040,Sawrna Medicine Corner                                      ,"Vaggokul Road,College Gate,Sreenagar                        ",,,,5039.38
KRN,SKINV280-355875     ,20200625.0,28013143142,NHN  Keranigonj                                             ,"Aganagar,Keranigonj                                         ",,,,28355.78
KRN,SKINV280-356997     ,20200627.0,28013132581,Liza Medicine Corner                                        ,"Serajdikhan,Sreenagor                                       ",,,,6976.55
KRN,SKINV280-357388     ,20200628.0,28013132199,Maa Pharmacy                                                ,"Bagmara,Nawabganj                                           ",,,,49996.16
KRN,SKINV280-357827     ,20200630.0,28013131971,Hazi Medical Hall                                           ,"Sutarpara Bazar,Nawabganj                                   ",,,,5043.37
KRN,SKINV280-346927     ,20200602.0,90000000338,Dr Billal Hossen                                            ,"Fultola,Dohar                                               ",,,,255.26
KRN,SKINV280-357890     ,20200630.0,28013139683,Shabuj Shathi Medical Hall                                  ,"Al Amin Bazar,Dohar,Nawabgonj                               ",,,,5083.16
KRN,SKINV280-347338     ,20200604.0,90000011043,Marie Stopes                                                ,"Kadomtoli, Aganagar,West Keraniganj                         ",,,,18308.08
KRN,SKINV280-351463     ,20200614.0,280141711408,Ishak Pharmacy                                              ,"Ramerkanda,beside Degree college,Ruhitpur                   ",,10062.72,,
KRN,SKINV280-352592     ,20200616.0,280141611372,S.R Medical Store                                           ,"Nowab Yousuf Road,Naya Bazar, Dhaka 1000                    ",,8508.08,,
KRN,SKINV280-357826     ,20200630.0,28013138726,Proshanto Pharmacy                                          ,"Megula Bazar,Dohar,Nawabgonj                                ",,,,24873.24
KRN,SKINV280-357837     ,20200630.0,28013143142,NHN  Keranigonj                                             ,"Aganagar,Keranigonj                                         ",,,,11507.83
KRN,SKINV280-358785     ,20200702.0,28013145155,Manha  Pharmacy                                             ,Joypara Hospital Gate                                       ,,,,9867.98
KRN,SKINV280-358861     ,20200703.0,28010130671,Maa Babar Doya Pharmacy                                     ,"Sonakanda,Ruhitpur                                          ",,,,6981.41
KRN,SKINV280-358991     ,20200704.0,28013141606,Shamrat Medical Hall                                        ,"Tindokhan,Sreenagor                                         ",,,,34647.6
KRN,SKINV280-353346     ,20200618.0,28013143707,Chan Medicine Center                                        ,"Meghula , School Road,Dohar                                 ",,,5097.11,
KRN,SKINV280-354442     ,20200621.0,28013143061,Rahmania  Pharmacy                                          ,"Zinzira Bus Stand,Zinzira                                   ",,,39534.7,
KRN,SKINV280-355733     ,20200624.0,28013131961,Shefa Dental Clinic                                         ,"Kartikpur,Dohar,Nawabgonj                                   ",,,,10018.07
KRN,SKINV280-356313     ,20200625.0,28013140710,Baruakhali Clinic                                           ,"Baraikhali,Nawabganj                                        ",,,,14999.19
KRN,SKINV280-357799     ,20200629.0,28013143052,Jhil Mil Hospital                                           ,"Begun Bari,Chunkutia                                        ",,,,2401.32
KRN,SKINV280-358132     ,20200630.0,280141611340,Alpha Medical Corner                                        ,"17 1, DC Roy Road,Mitford Road,Dhaka                        ",,,,40056.8
KRN,SKINV280-358875     ,20200703.0,28010121796,Shuchona Pharmacy                                           ,Chuncutia Chowrasta                                         ,,,,2457.51
KRN,SKINV280-351744     ,20200614.0,28013144531,Medicine Corner                                             ,"U H C Gate,Nawabganj                                        ",,42667.32,,
KRN,SKINV280-352059     ,20200615.0,280141711469,Podder Pharmacy                                             ,Malironko Bazar                                             ,,5987.37,,
KRN,SKINV280-356323     ,20200626.0,28013140941,Rabbi Medical Hall                                          ,"Kadamtoli,Keranigang                                        ",,,,20018.84
KRN,SKINV280-357493     ,20200629.0,28013144971,Jannati Pharmacy                                            ,"Shanti Bazar,Etapara                                        ",,,,9989.91
KRN,SKINV280-346238     ,20200531.0,90000017690,Dubli Matresheba Clinic & Diagnostic Center                 ,"Dubli Bazar,Dohar                                           ",,,,29023.4
KRN,SKINV280-347972     ,20200605.0,90000015922,Mehenaz Pharmacy                                            ,"Kashimpur,Nawabganj                                         ",,,,26029.89
KRN,SKINV280-348888     ,20200608.0,28013140868,Hanif Medical Centre                                        ,"Atibazar,Keraniganj                                         ",,,,18766.3
KRN,SKINV280-354548     ,20200621.0,28013140399,Janoprio Medical Hall                                       ,Shirajdikhan Bazar                                          ,,,10038.62,
KRN,SKINV280-356000     ,20200625.0,28013144124,Shree Durgha Pharmacy                                       ,"Baruakhali,Nawabganj                                        ",,,,10004.44
KRN,SKINV280-356540     ,20200626.0,28013141179,Sarkar Pharmacy                                             ,"Atibazar,Keraniganj                                         ",,,,29687.58
KRN,SKINV280-357369     ,20200628.0,28013132030,Joypara Clinic                                              ,"Jaypara Bazar,Dohar                                         ",,,,18165.14
KRN,SKINV280-357662     ,20200629.0,28013132928,Bonik Brothers Pharmacy                                     ,"Ghordour, Louhogonj,Sreenagar                               ",,,,9993.4
KRN,SKINV280-359169     ,20200704.0,90000004509,Yasmin Daluar Diagnostic Center & Modern Hospital           ,"Shologhar Bazar,Sreenagar                                   ",,,,29991.38
KRN,SKINV280-352860     ,20200617.0,28013143949,Mollik Medical Hall                                         ,"Churain Bazar,Nawabganj                                     ",,,7032.79,
KRN,SKINV280-353020     ,20200617.0,28013132940,Ehsan Medical Center                                        ,"GRHS Hospital Gate,Shimulia, Louhajong                      ",,,8088.68,
KRN,SKINV280-356600     ,20200626.0,28013131985,Mim Medicine Corner                                         ,"Hospital Gate,Joypara,Dohar                                 ",,,,9608.11
KRN,SKINV280-357579     ,20200629.0,28013144483,Robin Pharmacy                                              ,"Etapara,Ati Bazar                                           ",,,,14066.03
KRN,SKINV280-340025     ,20200511.0,280141611340,Alpha Medical Corner                                        ,"17 1, DC Roy Road,Mitford Road,Dhaka                        ",,49805.34,,
KRN,SKINV280-354496     ,20200621.0,28013139991,S. Alam Medical Hall                                        ,"Ishapura,Sirajdikhan                                        ",,,25094.85,
KRN,SKINV280-353169     ,20200618.0,28013131970,Kunja Pharmacy                                              ,"Shutar Para,Holer Bazar                                     ",,,4952.86,
KRN,SKINV280-357657     ,20200629.0,28013138489,Badhon Pharmacy                                             ,"Madda Para Bazar,Shirajdikhan                               ",,,,9996.34
KRN,SKINV280-358096     ,20200630.0,28014140678,Tarangar Pharmacy                                           ,"Atibazar,Keraniganj                                         ",,,,19951.28
KRN,SKINV280-319744     ,20200315.0,28013143142,NHN  Keranigonj                                             ,"Aganagar,Keranigonj                                         ",,14558.8,,
KRN,SKINV280-346305     ,20200531.0,280141611365,Dhaka Hospital                                              ,"17 D C Ray Road,Mitford                                     ",,,,79946.33
KRN,SKINV280-351714     ,20200614.0,90000000395,Sami General Hospital                                       ,"Balasur Chowrasta, Alom plaza                               ",,,,7006.65
KRN,SKINV280-353960     ,20200620.0,28013144607,Maayer Doya  Pharmacy                                       ,"Stand Bazar,Zingira                                         ",,,5006.45,
KRN,SKINV280-355083     ,20200623.0,28013141278,Maa Medical Hall                                            ,"Kolapara,Sreenagar                                          ",,,,7943.91
KRN,SKINV280-357673     ,20200630.0,28013141360,Habiba Pharmacy                                             ,"Hospital Gate,Joypara, Dohar,Nawabgonj                      ",,,,20018.43
KRN,SKINV280-359240     ,20200704.0,28013145209,Polas Medical Hall                                          ,"Hazratpur,Kolatia                                           ",,,,9980.38
KRN,SKINV280-339520     ,20200511.0,28010131834,Ruhitpur General Hospital                                   ,"Ruhitpur,Keraniganj                                         ",,51198.57,,
KRN,SKINV280-345655     ,20200530.0,90000007991,Hazi Moh Ibrahim Hospital                                   ,"Kadampur,Abdullahpur,South Keraniganj                       ",,,,25804.17
KRN,SKINV280-348755     ,20200607.0,28013132080,Hridoy Pharmacy                                             ,"Bangla Bazar,Dohar,Nawabgonj                                ",9920.55,,,
KRN,SKINV280-348766     ,20200607.0,28013140868,Hanif Medical Centre                                        ,"Atibazar,Keraniganj                                         ",,,,97885.51
KRN,SKINV280-348803     ,20200607.0,28013132111,Tuhin Tushar Drug Store                                     ,"Nawabgonj Bazar,Nawabganj                                   ",,,,26573.69
KRN,SKINV280-349690     ,20200609.0,28013132300,Dewan  Clinic                                               ,"Bandura Bazar,Nawabganj                                     ",,,,32349.67
KRN,SKINV280-351327     ,20200614.0,28013136023,DR. Siddikur Rahman                                         ,"Dubli Bazar,Dohar                                           ",,14916.49,,
KRN,SKINV280-352512     ,20200616.0,28013145240,Asha Clinic                                                 ,"Latakhola,Dohar,Nawabgonj                                   ",,,,4187.93
KRN,SKINV280-358900     ,20200703.0,28013132461,Bismillah Pharmacy                                          ,"Dapari Bazar,Nawabganj                                      ",,,,10075.81
KRN,SKINV280-340562     ,20200512.0,280141611339,New Dhaka Modern  Clinic                                    ,"04, D C Roy Road,Mitford Road,Dhaka                         ",,71478.02,,
KRN,SKINV280-353852     ,20200620.0,28013136055,Matri Sheba Pharmacy                                        ,"Ruhitpur Bazar,Ruhitpur                                     ",,,7110.78,
KRN,SKINV280-355679     ,20200624.0,28013131891,Abdullah Pharmacy                                           ,"Fultola Bazar,Narisha                                       ",,,,14958.01
KRN,SKINV280-348996     ,20200608.0,28013145036,Swadesh General Hospital                                    ,"Abdullahpur,Keraniganj                                      ",,,,31006.97
KRN,SKINV280-350620     ,20200611.0,28013140304,Rubel Pharmacy                                              ,"Katakhali,Dohar                                             ",,6981.58,,
KRN,SKINV280-351263     ,20200613.0,90000000292,Health Care Hospital & Diagonostic Center                   ,"Upozila More,Shirajdikhan                                   ",,,,15021.89
KRN,SKINV280-353773     ,20200620.0,28013143142,NHN  Keranigonj                                             ,"Aganagar,Keranigonj                                         ",,,,12547.88
KRN,SKINV280-353827     ,20200620.0,28013140998,Rong Dhonu Pharmacy                                         ,"Dhalikandy,Kolatia                                          ",,,9864.27,
KRN,SKINV280-354566     ,20200621.0,28013132778,Adarsha Pharmacy                                            ,"Bejgaon Bus Stand,Sreenagor                                 ",,,10032.29,
KRN,SKINV280-354713     ,20200623.0,90000024860,IBNSINA Hospital & Diagnostic Center                        ,"House#Maa Plaza,Kodomtoli,Keraniganj                        ",,,,8300.59
KRN,SKINV280-357787     ,20200629.0,28013143378,Amena  Pharmacy                                             ,"Kuchimora Bazar,Shirajdikhan                                ",,,,6032.64
KRN,SKINV280-343614     ,20200521.0,28013143142,NHN  Keranigonj                                             ,"Aganagar,Keranigonj                                         ",,,,10256.96
KRN,SKINV280-349594     ,20200609.0,28013140213,Bismillah Pharmacy                                          ,"Dhitpur,Dohar                                               ",9828.36,,,
KRN,SKINV280-355692     ,20200624.0,28013614084,Dhalikandy Pharmacy                                         ,"Dhalikandy,Kolatia                                          ",,,,14946.66
KRN,SKINV280-357023     ,20200627.0,28013132580,Mollah Pharmacy                                             ,Sirajdikhan Main Road                                       ,,,,6012.21
KRN,SKINV280-357613     ,20200629.0,28010134011,Maa Pharmacy                                                ,"Amin Para,East Chunkutia                                    ",,,,12071.72
KRN,SKINV280-357887     ,20200630.0,90000017690,Dubli Matresheba Clinic & Diagnostic Center                 ,"Dubli Bazar,Dohar                                           ",,,,20071.23
KRN,SKINV280-359220     ,20200704.0,28013145036,Swadesh General Hospital                                    ,"Abdullahpur,Keraniganj                                      ",,,,17812.41
KRN,SKINV280-350322     ,20200611.0,28013131967,Shetu Pharmacy                                              ,"Moura Bazer,Dohar                                           ",,8022.64,,
KRN,SKINV280-355354     ,20200623.0,28013145113,Paragon Hospital                                            ,"UHC Gate,Nawabganj                                          ",,,,67898.1
KRN,SKINV280-357281     ,20200628.0,28013131894,Padma Medical Hall                                          ,"Narisha Bazar,Nawabganj                                     ",,,,5052.14
KRN,SKINV280-357726     ,20200629.0,28013132684,Nilutfal  Clinic                                            ,"Boltali,Noapara                                             ",,,,30001.07
KRN,SKINV280-357822     ,20200630.0,28013132140,Hafsa Medicine Corner                                       ,"Barrha,Nawabganj                                            ",,,,5043.29
KRN,SKINV280-359147     ,20200704.0,28010121796,Shuchona Pharmacy                                           ,Chuncutia Chowrasta                                         ,,,,2450.14
KRN,SKINV280-354931     ,20200623.0,90000000902,Durga Pharmacy                                              ,"Bandura,Nawabganj                                           ",,,,14937.92
KRN,SKINV280-349569     ,20200609.0,28013145209,Polas Medical Hall                                          ,"Hazratpur,Kolatia                                           ",9773.59,,,
KRN,SKINV280-351089     ,20200613.0,90000000419,Bismillah Medical Hall                                      ,"Majidpur, Doihata, Sreenagar                                ",,5070.7,,
KRN,SKINV280-352591     ,20200616.0,28013132030,Joypara Clinic                                              ,"Jaypara Bazar,Dohar                                         ",,,,10829.71
KRN,SKINV280-354848     ,20200622.0,28013140868,Hanif Medical Centre                                        ,"Atibazar,Keraniganj                                         ",,,,7061.94
KRN,SKINV280-358049     ,20200630.0,28010130545,Maa Pharmacy                                                ,"Daudpur,Nawabgonj                                           ",,,,20176.55
KRN,SKINV280-353200     ,20200618.0,28013132058,Mollik Medical Hall                                         ,"Latakhola,Dohar                                             ",,,8034.08,
KRN,SKINV280-357824     ,20200630.0,90000002681,Bismillah Medical Center                                    ,"Hagradi Bazar, Nawabganj                                    ",,,,10176.98
KRN,SKINV280-358098     ,20200630.0,28013143951,Rimon Pharmacy                                              ,"Gatarchor,Atibazar                                          ",,,,14762.26
KRN,SKINV280-358150     ,20200630.0,28010131915,Kolatia Central Hospital                                    ,"Kolatia Bazar,Keraniganj                                    ",,,,40665.74
KRN,SKINV280-348842     ,20200607.0,28013132111,Tuhin Tushar Drug Store                                     ,"Nawabgonj Bazar,Nawabganj                                   ",,,,3490.22
KRN,SKINV280-349683     ,20200609.0,28013132038,Hasan Pharmacy                                              ,"Bow Bazar,Dohar                                             ",5045.35,,,
KRN,SKINV280-352061     ,20200615.0,28013142289,Kolatia Modern Hospital                                     ,"Kolatia,Keraniganj                                          ",,,,67108.21
KRN,SKINV280-352197     ,20200616.0,28013131915,Mamtaj Pharmacy Dr Mosharaf                                 ,"Chaita Batar,Narisha, Dohar                                 ",,11929.2,,
KRN,SKINV280-352972     ,20200617.0,28010142536,Janasheba Pharmacy                                          ,"Tegoriamore , Stan Bazar                                    ",,,11898.2,
KRN,SKINV280-353203     ,20200618.0,28013131953,Dr. Makhan Lal                                              ,"Shatvita Narisha,Doher                                      ",,,10068.7,
KRN,SKINV280-353953     ,20200620.0,28013144642,Modina Pharmacy                                             ,"Stand Bazar,Hasnabad                                        ",,,7996.85,
KRN,SKINV280-355204     ,20200623.0,28013145036,Swadesh General Hospital                                    ,"Abdullahpur,Keraniganj                                      ",,,,31363.75
KRN,SKINV280-356840     ,20200627.0,28013140364,Sumon Medicine Corner                                       ,"Ichhapura,Shirajdikhan                                      ",,,,30040.61
KRN,SKINV280-357729     ,20200629.0,28013132952,N. Battachargee Medical Hall                                ,"Maliranka,Louhajang                                         ",,,,30012.4
KRN,SKINV280-350333     ,20200611.0,28013145121,Sopna Medicine                                              ,Subadra  Shaban Factory Road                                ,,7869.27,,
KRN,SKINV280-350798     ,20200612.0,28013132287,Aram Pharmacy                                               ,"Bandura Bazar,Nawabganj                                     ",,30108.72,,
KRN,SKINV280-351333     ,20200614.0,90000022544,Popular Gastroliver & General Hospital                      ,"Kadomtoli,Zinzira                                           ",,,,45022.38
KRN,SKINV280-357757     ,20200629.0,28013132910,Hawlader Medical Hall                                       ,"Kanoksar Bazar,Louhojong,                                   ",,,,7378.47
KRN,SKINV280-342209     ,20200517.0,28013132030,Joypara Clinic                                              ,"Jaypara Bazar,Dohar                                         ",,7654.21,,
KRN,SKINV280-346545     ,20200602.0,28013142099,Asha Clinic                                                 ,"Bagmara,Nowabgonj                                           ",,,,9297.84
KRN,SKINV280-350638     ,20200611.0,28013131949,Promise General Hospital                                    ,"Megula Bazar,Dohar                                          ",,,,20036.56
KRN,SKINV280-356231     ,20200625.0,28013139779,Rafia Clinic                                                ,"Atibazar,Keraniganj                                         ",,,,29188.24
KRN,SKINV280-357752     ,20200629.0,280141611357,Doctors Clinic                                              ,"Mitford Road,Dhaka                                          ",,,,30052.26
KRN,SKINV280-357966     ,20200630.0,28013143153,M.A  Medical Hall                                           ,"UHC Gate,Nawabganj                                          ",,,,12069.31
KRN,SKINV280-348733     ,20200607.0,28013132046,Padma Pharmacy                                              ,"Lotakhola,Joypara                                           ",4956.02,,,
KRN,SKINV280-355778     ,20200624.0,28013144390,Abdur Razzak Hospital                                       ,"Foltola ,Dohar                                              ",,,,23344.75
KRN,SKINV280-356295     ,20200625.0,28013132320,Ridoy Pharmacy                                              ,"Meleng Bazar,Bandura                                        ",,,,10015.84
KRN,SKINV280-334236     ,20200425.0,28013143142,NHN  Keranigonj                                             ,"Aganagar,Keranigonj                                         ",,,,11641.75
KRN,SKINV280-351898     ,20200615.0,28013145472,Jamuna Medical Hall                                         ,"Sreenagar Bazar,Joypara                                     ",,14927.64,,
KRN,SKINV280-352137     ,20200615.0,28013133007,Khan Pharmacy                                               ,"Baruaikhali,Sirajdhikhan                                    ",,19955.79,,
KRN,SKINV280-356206     ,20200625.0,28013138615,Diya Pharmacy                                               ,Shirajdikhan Upozila                                        ,,,,7990.43
KRN,SKINV280-356644     ,20200628.0,90000024860,IBNSINA Hospital & Diagnostic Center                        ,"House#Maa Plaza,Kodomtoli,Keraniganj                        ",,,,34099.13
KRN,SKINV280-357461     ,20200629.0,28013140545,Islam Pharmacy                                              ,"Mazidpur, Dayhata,Bittara,Sreenagar                         ",,,,9969.93
KRN,SKINV280-358018     ,20200630.0,28013141252,Popular Medical Hall                                        ,"Ati Bazar,Keraniganj,Zingira                                ",,,,24777.99
KRN,SKINV280-342538     ,20200518.0,28010121480,Rahima Begum Adhunik Hospital                               ,"Abdullahpur, Bus  Stand,Zingira                             ",,,40024.5,
KRN,SKINV280-352628     ,20200616.0,28013136749,Tarek Pharmacy                                              ,"Norandi More,Atibazar                                       ",,15032.84,,
KRN,SKINV280-354455     ,20200621.0,28013135563,New Life Medicine Services                                  ,"Bagmara,Nawabgonj                                           ",,,,37642.23
KRN,SKINV280-355370     ,20200623.0,28013132191,Sagor Pharmacy                                              ,"Bagmara,Nawabganj                                           ",,,,29983.54
KRN,SKINV280-355758     ,20200624.0,90000000339,Afiya Pharmacy                                              ,"Balasur Bazar,Sreenagar                                     ",,,,5095.78
KRN,SKINV280-357650     ,20200629.0,28013142826,S.S Pharmacy                                                ,"Kukutia Bazar,Sreenagar                                     ",,,,5018.44
KRN,SKINV280-345394     ,20200529.0,28010131915,Kolatia Central Hospital                                    ,"Kolatia Bazar,Keraniganj                                    ",,,,35232.98
KRN,SKINV280-346210     ,20200531.0,28013142289,Kolatia Modern Hospital                                     ,"Kolatia,Keraniganj                                          ",,,,42287.46
KRN,SKINV280-348728     ,20200607.0,28013132294,Mukti Clinic                                                ,"Bandura Bazar,Nawabganj                                     ",,,,64892.02
KRN,SKINV280-354574     ,20200621.0,28013144944,Mollah Medical Hall                                         ,"UHC, Lowhojong                                              ",,,5642.04,
KRN,SKINV280-354623     ,20200621.0,28013132801,Bhai Bhai Pharmacy                                          ,"Goordor Bazar,Sreenagar                                     ",,,19953.55,
KRN,SKINV280-356963     ,20200627.0,28013140364,Sumon Medicine Corner                                       ,"Ichhapura,Shirajdikhan                                      ",,,,21524.21
KRN,SKINV280-357652     ,20200629.0,90000004230,Niramoy Pharmacy                                            ,"Dogachi Bazar,Sreenagar                                     ",,,,24936.88
KRN,SKINV280-358771     ,20200702.0,28010109615,Sad Medicine Corner                                         ,"Ati Bazar,Keraniganj,Zingira                                ",,,,35618.98
KRN,SKINV280-349429     ,20200609.0,28014140679,Muktijuddha Pharmacy                                        ,"Ferighat,Abdullapur                                         ",12008.06,,,
KRN,SKINV280-349770     ,20200610.0,90000008576,Sadia Medical Hall                                          ,"Vowervity,Abdullahpur                                       ",,8524.64,,
KRN,SKINV280-352677     ,20200617.0,28013143568,Bismillah Pharmecy                                          ,"Mawa Feri Ghat,Mawa                                         ",,,20040.19,
KRN,SKINV280-353387     ,20200619.0,28013132177,Apon Drug House                                             ,"Agla,Nowabgonj                                              ",,,19833.35,
KRN,SKINV280-353785     ,20200620.0,28013132842,Falan Pharmacy                                              ,"Bhaggokul Bazar,Sreenagor                                   ",,,10009.18,
KRN,SKINV280-357305     ,20200628.0,28013142195,Mokka Modina Pharmacy                                       ,"Boding Market,Ruhitpur                                      ",,,,29816.96
KRN,SKINV280-357651     ,20200629.0,28013142308,Seba Pharmacy                                               ,"Shonbari Chowrasta,Sreenagar                                ",,,,8039.33
KRN,SKINV280-357761     ,20200629.0,28013132533,Ong Medicine House                                          ,"Nimtola,Sreenagor                                           ",,,,10092.12
KRN,SKINV280-343191     ,20200520.0,90000024860,IBNSINA Hospital & Diagnostic Center                        ,"House#Maa Plaza,Kodomtoli,Keraniganj                        ",,,7856.05,
KRN,SKINV280-350037     ,20200610.0,28013141321,Shahin Medical Hall                                         ,"Chander Bari,Louhojang                                      ",,9965.09,,
KRN,SKINV280-352870     ,20200617.0,280141407115,Tabasum Medical Hall                                        ,"Dalbog,Sree nagar                                           ",,,11945.27,
KRN,SKINV280-354010     ,20200620.0,28013141078,Bakhtier Pharmacy                                           ,"Mirerbag, Keraniganj                                        ",,,64985.91,
KRN,SKINV280-355927     ,20200625.0,28013135892,Bismillah Medical Hall                                      ,"Birtara,Sreenagor                                           ",,,,7891.54
KRN,SKINV280-357422     ,20200629.0,28013140868,Hanif Medical Centre                                        ,"Atibazar,Keraniganj                                         ",,,,24212.74
KRN,SKINV280-357753     ,20200629.0,280141611357,Doctors Clinic                                              ,"Mitford Road,Dhaka                                          ",,,,31063.08
KRN,SKINV280-343812     ,20200521.0,28010125853,Salam Bangladesh Hospital                                   ,"Fotanagar,Kolatia                                           ",,,8982.09,
KRN,SKINV280-348575     ,20200607.0,28013139883,Mayer Doa Pharmacy                                          ,"Palamgonj,Dohar                                             ",10067.83,,,
KRN,SKINV280-351043     ,20200613.0,28013132729,Mir Medical Hall                                            ,"Singpara,Sreenagar                                          ",,27652.59,,
KRN,SKINV280-351374     ,20200615.0,90000027083,Medilife Specialized Hospital Ltd                           ,"4,5 Mitford Road,Mitford                                    ",,,,20819.09
KRN,SKINV280-354312     ,20200621.0,28013143289,Redoyan  Pharmacy                                           ,"Rajanagor,Sreenagor                                         ",,,9967.19,
KRN,SKINV280-354944     ,20200622.0,28013145240,Asha Clinic                                                 ,"Latakhola,Dohar,Nawabgonj                                   ",,,,5824.02
KRN,SKINV280-356312     ,20200625.0,28013140710,Baruakhali Clinic                                           ,"Baraikhali,Nawabganj                                        ",,,,15201.74
KRN,SKINV280-356676     ,20200627.0,28013132812,Haque Pharmacy                                              ,"Shologhor Bus Stand,Sreenagor                               ",,,,11988.1
KRN,SKINV280-356924     ,20200627.0,2801314414,Kanon And Ripa  Pharmacy                                    ,"Nayagaon,Sirajdekhan                                        ",,,,9954.91
KRN,SKINV280-356943     ,20200627.0,280141611361,Yousuf Medical Hall                                         ,"Mitford Road,Mitford,Dhaka                                  ",,,,20706.02
KRN,SKINV280-356977     ,20200627.0,28010131686,Lia Medical Hall                                            ,"Ruhitpur Bazar,Ruhitpur                                     ",,,,9903.7
KRN,SKINV280-357048     ,20200628.0,280141611344,Pria Medical Hall                                           ,"10, Mitford Road,Dhaka                                      ",,,,22037.61
KRN,SKINV280-349912     ,20200610.0,90000001735,Maa Medicine Center                                         ,"34/1 Mitford Road,Mitford                                   ",,15068.62,,
KRN,SKINV280-351875     ,20200615.0,28013141064,Sajida Hospital                                             ,"Zinzira,keraniganj                                          ",,,,20288.59
KRN,SKINV280-356333     ,20200626.0,28013143640,Minha Pharmacy                                              ,"Kamargoan,Sreenagar                                         ",,,,10075.8
KRN,SKINV280-357087     ,20200628.0,28013140643,Antik Medical Hall                                          ,"Infornt Salam Hospital  Kolatia ,Zingira                    ",,,,6040.58
KRN,SKINV280-357300     ,20200628.0,28013132868,R. N. Pharmacy                                              ,"Bagra Bazar,Sreenagar                                       ",,,,10030.45
KRN,SKINV280-357707     ,20200630.0,90000027083,Medilife Specialized Hospital Ltd                           ,"4,5 Mitford Road,Mitford                                    ",,,,9879.27
KRN,SKINV280-358214     ,20200630.0,28013142980,Holi Care Hospital                                          ,"Hospital Gate,Nawabganj                                     ",,,,27135.09
KRN,SKINV280-345914     ,20200531.0,90000015636,Nur Clinic & Diagnostic Center                              ,"Nur Nagar,Bandura                                           ",,,,59963.22
KRN,SKINV280-348497     ,20200607.0,28013132846,Grameen Kallyan                                             ,"Bhagyakul,Sreenagar                                         ",,,,16575.46
